question_id,model,question,full_response,extracted_letter,correct_answer,correct,time,error
131,vanilla,"Mujer de 24 años que consulta por un cuadro de dolor abdominal, astenia, diarrea de larga evolución con rectorragia ocasional y pérdida de 10 Kg de peso en 3 meses. En la exploración destacan signos de desnutrición, dolor abdominal difuso con mayor focalidad en fosa ilíaca derecha. En la analítica destacan una hemoglobina baja y una elevación de la PCR. En la colonoscopia se encuentran úlceras aftosas, inflamación segmentaria y un área de estenosis infranqueable, todo ello en ciego. La enterorresonancia confirma este hallazgo y la existencia de inflamación en íleon distal. El cuadro es refractario al tratamiento farmacológico, por lo que se considera la cirugía. De las siguientes, señale la técnica quirúrgica más adecuada:",A,A,C,False,0.09322118759155273,
132,vanilla,"Mujer de 73 años que acude a urgencias por prurito, ictericia, astenia y pérdida de peso de un mes de evolución. Recientemente ha recibido tratamiento con amoxicilina/clavulánico por una infección urinaria. Se realiza una ecografía que informa de dilatación de la vía biliar intra y extrahepática con vesícula biliar distendida. De las siguientes ¿cuál es la primera sospecha diagnóstica y actitud?:",A,A,D,False,0.08453059196472168,
133,vanilla,Hombre de 57 años con cirrosis hepática metabólica que consulta por un cuadro recidivante de confusión y desorientación a pesar del tratamiento con rifaximina y lactulosa. En la angio-CT se aprecia una comunicación portosistémica de gran calibre. La función hepática está alterada con MELD 17p y ChildPugh B8. ¿Cuál de los siguientes tratamientos es más apropiado?:,A,A,A,True,0.07951021194458008,
134,vanilla,"En relación con la clasificación de las heridas quirúrgicas de los Centers for Disease Control and Prevention, una incisión en la que se encuentra inflamación aguda no purulenta es:",A,A,C,False,0.08160567283630371,
135,vanilla,"Mujer de 62 años que consulta por dolor abdominal persistente, pérdida de peso no intencionada de 10 kg en los últimos tres meses, ictericia y acolia. En las últimas horas presenta vómitos de retención gástrica. Las analíticas muestran elevación de bilirrubina y enzimas hepáticas así como hipopotasemia. La TC abdominal revela una masa en la cabeza del páncreas y proceso uncinado que provoca obstrucción de la vía biliar, infiltración inextirpable vascular, distensión y retención gástrica. Tras estabilizarla se efectúa ecoendoscopia con biopsia que demuestra la existencia de un adenocarcinoma pancreático con estenosis infranqueable del duodeno. ¿Cuál de las siguientes es la mejor actitud terapéutica?:",A,A,A,True,0.10161733627319336,
138,vanilla,Mujer de 65 años que consulta por la aparición repentina de dolor en la parte superior del abdomen y naúseas recurrentes con escasos vómitos. Se intenta colocar una sonda nasogástrica y no se consigue progresar al estómago. Esta tríada es característica de la presentación clínica de:,A,A,C,False,0.10218644142150879,
139,vanilla,"Hombre de 45 años que presenta un pólipo sesil de aspecto macroscópicamente benigno en colon sigmoide. Extraído mediante polipectomía endoscópica, la biopsia muestra un adenocarcinoma. ¿Cuál de los siguientes hallazgos anatomopatológicos indica alto riesgo de recurrencia y es indicación de colectomía segmentaria?:",A,A,A,True,0.08096814155578613,
140,vanilla,"En relación con la antisepsia del campo quirúrgico en una laparotomía de piel indemne por cirugía oncológica, ¿qué solución de las siguientes ha demostrado ser más eficaz?:",A,A,C,False,0.08347129821777344,
141,vanilla,¿Cuál de las siguientes es causa de acidosis metabólica con brecha aniónica (anion gap) normal?:,A,A,B,False,0.08286404609680176,
142,vanilla,"Acude a consulta un paciente con diabetes mellitus tipo 2 de siete años de evolución, con un filtrado glomerular estimado de 35 ml/min. ¿Cuál de los siguientes hallazgos NO apoya el diagnóstico de enfermedad renal diabética?:",A,A,C,False,0.09342265129089355,
143,vanilla,"Hombre de 28 años con diagnóstico reciente de linfoma de Hodgkin, que consulta por debilidad y edematización progresivas. La exploración es normal salvo por la presencia de edema con fóvea hasta las rodillas. Análisis: urea 58 mg/dl, creatinina 0,78 mg/dl, sodio 138 mEq/l, potasio 4,3 mEq/l, albúmina 2 g/dl. Sistemático de orina: proteinuria 4+ (> 600 mg/dl) sin hematuria ni leucocituria. ¿Cuál de las siguientes enfermedades es más probable que tenga?:",A,A,A,True,0.08979439735412598,
145,vanilla,"Hombre de 52 años que acude a urgencias por debilidad y dificultad para la articulación de la palabra. Constantes: TA 115/60 mmHg, FC 80 lpm, temperatura 37,8ºC. Exploración neurológica: bradilalia, bradipsiquia y pérdida de fuerza en mano izquierda. Auscultación y abdomen sin hallazgos. Petequias en cara interna de muslos y dorso de los pies. AngioTC cerebral sin signos de sangrado intracraneal ni patología isquémica aguda. Analítica: Hb 7,2 g/dl, 12.340 leucocitos (92 % PMN), plaquetas 14.600, urea 183 mg/dl, creatinina 2,3 mg/dl, bilirrubina total 2 mg/dl, transaminasas normales, LDH 2.125 UI, ferritina 1.582 ng/mL, haptoglobina < 30 mg/dl. Frotis de sangre periférica con anisocitosis y abundantes microesferocitos y esquistocitos (3-4 por campo) sin agregados plaquetarios. ¿Cuál de los siguentes tratamientos es MENOS apropiado?:",A,A,C,False,0.11179041862487793,
146,vanilla,"En relación con el cáncer de próstata, señale la respuesta INCORRECTA:",A,A,C,False,0.059337615966796875,
147,vanilla,"Varón de 66 años sin antecedentes de interés que acude a urgencias por dolor tipo cólico en fosa renal derecha, sin repercusión analítica. El dolor se controla con el tratamiento analgésico pautado. La ecografía abdominal describe la existencia de un engrosamiento focal de 2,5 cm de diámetro en pelvis renal derecha. ¿Qué prueba se debe solicitar para completar el estudio?:",A,A,C,False,0.0852963924407959,
148,vanilla,"Hombre de 17 años que acude a urgencias por dolor testicular izquierdo de 10 horas de evolución de inicio súbito, que le ha despertado mientras dormía, asociado a cortejo vegetativo y náuseas. En las últimas 24 horas refiere haber realizado actividad deportiva (un partido de fútbol en el que no recuerda haber sufrido traumatismo) y actividad sexual (con su pareja habitual y con preservativo). A la exploración hemiescroto izquierdo hipersensible, con testículo y epidídimo tumefactos y muy dolorosos, horizontalizados y discretamente aumentados de tamaño respecto al contralateral, signo Prehn negativo, transiluminación negativa. No hay disponible urólogo ni radiólogo de presencia física. ¿Cuál es la actitud más apropiada?:",A,A,A,True,0.09234309196472168,
149,vanilla,"Con respecto a la PET-TC con 18Ffluorodesoxiglucosa (18F-FDG) en pacientes con linfoma, señale la respuesta INCORRECTA:",A,A,C,False,0.08223581314086914,
150,vanilla,"En relación con la indicación de irradiación parcial del cáncer de mama, señale la respuesta correcta:",A,A,D,False,0.0897519588470459,
151,vanilla,¿Cuál de las siguientes alteraciones es más frecuente en el cáncer de pulmón no microcítico metastásico?:,A,A,A,True,0.09503936767578125,
152,vanilla,"Mujer de 21 años sin antecedentes de interés que consulta por palpitaciones, nerviosismo y cambios de comportamiento. Se le diagnostica de crisis de ansiedad. Diez días más tarde consulta de nuevo por cefalea, alucinaciones auditivas, discurso incoherente y síntomas psicóticos. La analítica general, la radiografía de tórax, la TC craneal y los estudios microbiológicos son normales. La resonancia magnética cerebral muestra hiperintensidad en FLAIR en hipocampo. En sangre se detectan anticuerpos contra receptores de N-metil-d-aspartato. ¿Cuál de los siguientes diagnósticos es el más probable?:",A,A,A,True,0.08715367317199707,
153,vanilla,¿Cuál de los siguientes datos NO es relevante antes de iniciar un tratamiento adyuvante con fluorouracilo a un paciente intervenido de cáncer de colon?:,A,A,C,False,0.0849308967590332,
154,vanilla,Paciente de 62 años en estudio por una pancitopenia. Se realiza una punción de la medula ósea objetivando un 15 % de blastos mieloides con estudio citogenético normal. Según la clasificación de enfermedades de la OMS el proceso debería ser catalogado como:,A,A,B,False,0.08169960975646973,
155,vanilla,"En una anemia por deficiencia de hierro en una mujer joven por sangrado menstrual excesivo, sin otras complicaciones añadidas, ¿cuál de los siguientes parámetros analíticos estará aumentado?:",A,A,D,False,0.08061480522155762,
156,vanilla,"Un paciente con grupo sanguíneo A positivo y una leucemia mieloide aguda es sometido a un trasplante hematopoyético con un donante B positivo. La médula del donante prende adecuadamente alcanzando un quimerismo completo. Sin haber recibido transfusiones en los cuatro meses previos, a los seis meses del procedimiento, permaneciendo en quimerismo completo, se realiza un nuevo grupo sanguíneo al receptor. El resultado será:",A,A,C,False,0.08539772033691406,
157,vanilla,"El conjunto de todas las capacidades físicas y mentales de una persona que permiten hacer frente a los cambios del entorno, originando discapacidad cuando fallan, se denomina:",A,A,C,False,0.07980728149414062,
158,vanilla,"Una de las siguientes escalas, usadas para valorar la fragilidad, requiere la realización de pruebas de ejecución:",A,A,D,False,0.07824039459228516,
159,vanilla,"Hombre de 84 años que acude a su médico de familia porque, tras haberse caído tres veces a lo largo del último año, tiene miedo a volver a caerse. Se le hace una prueba cronometrada ""Levántese y Ande"" (Get Up and Go), que tarda en completar 21 segundos (normal <10 s). Respecto el riesgo de caída que presenta, señale la respuesta correcta:",A,A,D,False,0.10358524322509766,
160,vanilla,"Hombre de 93 años con antecedentes de HTA, diabetes mellitus, hiperplasia benigna de próstata y demencia mixta leve. Necesita ayuda de una persona para bajar las escaleras, es incontinente urinario pero él mismo se cambia el pañal y es independiente para el resto de las actividades básicas de la vida diaria, con dependencia para la mayoría de actividades instrumentales. Ha sido intervenido de una fractura subcapital de fémur derecho Garden IV de etiología osteoporótica con colocación de hemiartroplastia, sin presentar complicaciones médicas ni quirúrgicas. Señale la respuesta correcta:",A,A,B,False,0.14392781257629395,
161,vanilla,"Hombre de 91 años que consulta por creciente dificultad para hacer sus tareas habituales y sensación de debilidad. Su IMC es de 22,5 y su masa muscular medida por bioimpedanciometría es de 14 kg (normal >20 kg) con aumento del porcentaje de grasa, su fuerza de prensión es de 19 kg (>27 kg) y su velocidad de la marcha 0,7 m/s (>1,0 m/s). ¿Cuál de los siguientes diagnósticos es más probable?:",A,A,B,False,0.1591641902923584,
162,vanilla,"Respecto a los cambios del sistema inmunitario que aparecen con el envejecimiento, definidos como inmunosenescencia, señale la respuesta correcta:",A,A,B,False,0.16918110847473145,
163,vanilla,Señale la respuesta correcta en relación con el tratamiento con yodo radiactivo en los pacientes con cáncer diferenciado de tiroides:,A,A,B,False,0.1650235652923584,
164,vanilla,La técnica quirúrgica indicada en los pacientes con adenoma tiroideo tóxico solitario que precisan intervención quirúrgica es:,A,A,B,False,0.1617872714996338,
165,vanilla,"Mujer de 25 años, obesa, que consulta por clínica de 2 meses de evolución de pérdida de 5 Kg de peso, palpitaciones, dificultad para el sueño nocturno y nerviosismo. A la exploración física destaca temblor fino distal, frecuencia cardiaca de 110 lpm y no presenta bocio. Se realiza analítica que muestra TSH suprimida, T4 elevada y tiroglobulina baja. La gammagrafía tiroidea muestra una absorción disminuida de yodo radiactivo. ¿Cuál de los siguientes le parece el diagnóstico más probable?",A,A,A,True,0.1012730598449707,
166,vanilla,"Si usted está de guardia y le avisan por un paciente con malestar general, cefalea y náuseas, en quien encuentra una hiponatremia con función renal normal ¿qué esperaría encontrar si la causa de la misma fuera un SIADH?:",A,A,C,False,0.08693981170654297,
167,vanilla,"En una paciente joven sin antecedentes de interés que después de un tratamiento antibiótico por otro motivo es diagnosticada de candidiasis vaginal, es cierto que:",A,A,A,True,0.0967721939086914,
168,vanilla,"Sobre el tratamiento con antivíricos orales en un paciente con herpes zóster de menos de 72 horas de evolución, es cierto que:",A,A,B,False,0.0911557674407959,
169,vanilla,"Ante un caso de sarna en un paciente inmunocompetente, señale la respuesta INCORRECTA:",A,A,C,False,0.06195831298828125,
170,vanilla,El tratamiento de la leishmaniasis visceral en personas con infección por VIH con inmunodeficiencia grave se basa en el uso de:,A,A,A,True,0.09232616424560547,
171,vanilla,"Hombre que consulta por la aparición de linfadenopatías generalizadas no dolorosas y lesiones cutáneas maculosas, papulosas, papuloescamosas y pustulosas. Las máculas son de color rojo pálido o rosa, no pruriginosas, distribuidas por tronco, zonas proximales de extremidades y en palmas y plantas, coexisten en distintas fases de evolución. Refiere, además, malestar general, febrícula, odinofagia y cefalea. En los antecedentes personales figuran que fue diagnosticado de infección por VIH y abandonó el tratamiento. Reconoce que practica con frecuencia sexo con otros hombres. ¿Cuál de las siguientes respuestas es INCORRECTA en relación con la enfermedad que sospecha que padece?:",A,A,D,False,0.1013343334197998,
172,vanilla,"En la revisión de un hombre de 27 años que ha comenzado tratamiento con tenofovir/emtricitabina como profilaxis preexposición al VIH (PrEP) hace tres meses, se identifica una serología positiva a VIH. En el momento del inicio de la PrEP la serología a VIH era negativa y la adherencia al tratamiento ha sido completa. La explicación más probable para el fracaso de la PrEP en este caso es:",A,A,B,False,0.08539581298828125,
173,vanilla,"En la esclerodermia, el uso de altas dosis de glucocorticoides se asocia con el desarrollo de:",A,A,A,True,0.07834601402282715,
174,vanilla,"Mujer de 50 años, con antecedentes de lumbalgia crónica desde los 30 años, que actualmente presenta gonalgia bilateral de predominio izquierdo de 5 meses de evolución. A la exploración física se aprecia una mancha marrón en escalera en el ojo derecho y la rodilla izquierda aumentada de tamaño con limitación a la movilidad activa y pasiva. Se realiza una artrocentesis de esa rodilla donde se extrae líquido articular de color amarillo y ligeramente turbio. Recuento celular: 600 leucocitos/mm3 y 7800 eritrocitos/mm3. No se observan microcristales bajo luz polarizada ni microorganismos en la tinción de Gram. Se realiza una artroscopia para toma de biopsia sinovial que informa de presencia de tejido de pigmentación ocre. ¿Cuál es el diagnóstico más probable?:",A,A,B,False,0.09828758239746094,
175,vanilla,"Mujer de 54 años, fumadora, con sobrepeso e hipercolesterolemia tratada de forma irregular, que acude a consulta tres meses después de sufrir un infarto de miocardio. Como parte de su tratamiento se pautó al alta hospitalaria atorvastatina 40 mg/24 horas. Se encuentra asintomática, ha dejado de fumar y su analítica muestra un colesterol total de 196 mg/dl, HDL 56 mg/dl, LDL 110 mg/dl y triglicéridos 150 mg/dl.",A,A,A,True,0.08485746383666992,
176,vanilla,"Paciente de 39 años que consulta para conocer su riesgo vascular. Su padre sufrió un infarto de miocardio sin aparentes factores de riesgo a edad temprana. En el perfil lipídico la lipoproteína (a) está muy elevada, 600 nmol/L (valor normal hasta 125 nmol/L). Respecto a esta lipoproteína, señale la respuesta INCORRECTA:",A,A,C,False,0.0804755687713623,
177,vanilla,"Mujer de 75 años con antecedentes de insuficiencia venosa crónica que acude a urgencias por edema unilateral infrapoplíteo de extremidad inferior derecha, diagnosticándose de trombosis venosa profunda de venas gemelares derechas. Dado que no presenta ninguna otra comorbilidad ni clínica de embolia pulmonar se plantea el alta hospitalaria con tratamiento y seguimiento en consultas externas. ¿Cuál de estos fármacos es el MENOS indicado para iniciar tratamiento anticoagulante?:",A,A,C,False,0.0851905345916748,
178,vanilla,"Hombre de 78 años con antecedentes de fibrilación auricular paroxística, hipertensión arterial y dislipidemia. Sigue tratamiento desde hace años con acenocumarol, amiodarona, candesartan y pitavastatina. La pitavastatina es la tercera estatina que toma por elevación persistente de la CK y mal control de la dislipidemia. Desde hace meses refiere estreñimiento, astenia y adinamia, caída del cabello y malestar general sin mialgias. Aporta análisis con CK 1200 U/L (normal hasta 171 U/L), función renal normal y  cLDL 108 mg/dL a pesar del tratamiento. Señale la afirmación correcta:",A,A,B,False,0.08554530143737793,
179,vanilla,"Mujer de 23 años que seis meses antes inició cuadro de astenia y febrícula y en el último mes se añadió dolor en extremidad superior derecha, sobre todo con la movilización y la elevación mantenida. En la exploración física se detectó un soplo en la zona supraclavicular derecha, una disminución del pulso radial derecho y una disminución de presión arterial de 30 mmHg en esta extremidad respecto a la izquierda. La VSG fue de 20 mm y la bioquímica y el hemograma no mostraron alteraciones destacables. Con la sospecha diagnóstica inicial de una vasculitis de grandes vasos, señale la respuesta INCORRECTA:",A,A,C,False,0.0922250747680664,
180,vanilla,"Mujer de 45 años con antecedentes de colitis ulcerosa, que consulta por fiebre diaria de hasta 40ºC acompañada de escalofríos, astenia, anorexia y cefalea intensa. En la exploración está febril, normotensa, a 90 lpm y destaca hepatoesplenomegalia blanda. En la analítica destaca bicitopenia (leucocitos 2650 [73 N, 19 L, 3M], Hb 9,7, Hcto 28,6 %, VCM 95, CHCM 34), hipofibrinogenemia, ALT 88 UI/L (N hasta 37), AST 126 UI/L (N hasta 32), LDH 431 UI/L (N hasta 190), ferritina 936 μg/L (N 15 a 120), hipergammaglobulinemia (gamma: 27 %) y proteína C reactiva 78 mg/L (N hasta 8). Estudio serológico : IgM anti-ACV (antígeno de la cápside del virus de Epstein-Barr) positivo, IgG anti-ACV positivo. Médula ósea: disminución de la eritropoyesis y granulocitopoyesis con hiperplasia de histiocitos con intensa hemofagocitosis y cultivo negativo. ¿Cuál es la respuesta INCORRECTA sobre la enfermedad que sufre esta paciente?:",A,A,0,False,0.1159980297088623,
181,vanilla,"Un paciente de 45 años ha sido recientemente diagnosticado de tuberculosis pulmonar por un cuadro clínico característico, una lesión cavitada en la Rx de tórax y una baciloscopia positiva. Refiere ser su segundo episodio de tuberculosis pulmonar, habiendo sufrido otro hace 6 años. El curso clínico esta siendo de lenta resolución y en el estudio de resistencias se identifica resistencia a isoniacida. El mejor tratamiento de entre los siguientes es:",A,A,B,False,0.09596371650695801,
184,vanilla,En cuidados paliativos se intenta usar el menor número de fármacos posible. En algunos casos esto es factible dado que alguno de los medicamentos con indicación para un determinado síntoma tiene además efecto beneficioso para otro. Señale la respuesta INCORRECTA:,A,A,A,True,0.06940126419067383,
185,vanilla,"Mujer de 79 años con EPOC avanzada y FEV1 del 20 %, con disnea de mínimos esfuerzos y episodios repetidos de disnea de reposo sin una clara causa desencadenante. Ha perdido 8 kg en los últimos 6 meses. Ha seguido tratamiento con antibioticoterapia en ciclos repetidos, intensificación de la broncodilatación, corticoides inhalados, codeína y oxigenoterapia sin respuesta. Se plantea introducir en el tratamiento morfina.",A,A,C,False,0.08668780326843262,
186,vanilla,"En la intoxicación por monóxido de carbono (CO) se produce un desplazamiento del oxígeno de la hemoglobina por parte de la molécula del CO. Con respecto a las circunstancias en que esta intoxicación se presenta en la clínica, solo es cierta una de las siguientes afirmaciones:",A,A,D,False,0.07965970039367676,
187,vanilla,Hombre de 39 años que consulta por debilidad y alteración de la sensibilidad en ambos miembros inferiores acompañadas de diplopía. Entre los posibles diagnósticos está la esclerosis múltiple. En relación con esta enfermedad señale la respuesta,A,A,A,True,0.07967305183410645,
188,vanilla,¿Cuál de los siguientes fármacos deberíamos EVITAR en un paciente mayor con diabetes mellitus?:,A,A,C,False,0.08730649948120117,
189,vanilla,"En relación con el índice tobillo-brazo, señale la respuesta correcta:",A,A,D,False,0.09365105628967285,
190,vanilla,¿Cuál de los siguientes fármacos o grupos terapéuticos son de indicación preferente en un paciente con diabetes mellitus y obesidad (IMC mayor de 30) en prevención secundaria cardiovascular?:,A,A,D,False,0.08008956909179688,
191,vanilla,"Según el Programa de Actividades Preventivas y Promoción de la Salud de la semFyC, así como de la US Preventive Task Force y la American Cancer Society, ¿a partir de qué edad se recomienda, con una recomendación tipo A, iniciar las pruebas de cribado de cáncer colorrectal, en población general asintomática?:",A,A,B,False,0.08833599090576172,
192,vanilla,"En el abordaje del tabaquismo como factor de riesgo y como primera causa prevenible de muerte, enfermedad e incapacidad en las sociedades industrializadas, es importante tener en cuenta muchos aspectos. Señale la afirmación INCORRECTA:",A,A,B,False,0.09888768196105957,
193,vanilla,"Paciente de 82 años, con poliartrosis periférica e incontinencia urinaria de esfuerzo. Cuidadora de su marido de 84 años con enfermedad de",A,A,C,False,0.12631916999816895,
194,vanilla,"Varón de 78 años que acude a urgencias por deterioro del estado general, incremento del perímetro abdominal, micción entrecortada, tenesmo y aumento de frecuencia miccional asociados a incontinencia urinaria de predominio nocturno de 5 días de evolución. Como antecedente refiere diabetes mellitus en tratamiento con metformina. Se encuentra afebril y normotenso. En la analítica de sangre destaca glucemia 345 mg/dl, creatinina 2,9 mg/dl (0,7-1,3), urea 79 mg/dl (17-49) y en el sistemático de orina nitritos, leucocitos y microhematuria. A la exploración destaca una masa palpable en línea media, infraumbilical. ¿Cuál sería la actitud inicial según su diagnóstico de sospecha?:",A,A,C,False,0.13598918914794922,
195,vanilla,Indique cúal de las siguientes afirmaciones NO es correcta ante la sospecha de botulismo en un paciente que acude a urgencias tras consumo de alimentos envasados de una marca responsable de un brote detectado en varios puntos de España:,A,A,C,False,0.11439371109008789,
196,vanilla,"Paciente de 65 años con leucemia linfoblástica aguda que acude a urgencias por presentar tras una sesión de quimioterapia hace 48 h un cuadro de náuseas, vómitos, irritabilidad neuromuscular, alteración del nivel de conciencia, fracaso renal agudo, hiperuricemia, hiperpotasemia, hiperfosfatemia e hipocalcemia. El diagnóstico inicial de sospecha más probable es:",A,A,B,False,0.10828351974487305,
197,vanilla,Los carcinomas serosos de alto grado de ovario tienen su origen en:,A,A,A,True,0.1211080551147461,
198,vanilla,"Hombre de 35 años de edad con antecedentes de asma y alergia a antinflamatorios no esteroideos. Refiere que desde la infancia presenta lesiones en la piel localizadas en la cara y en los pliegues cutáneos, acompañadas de intenso prurito y que lograba controlar con emolientes y corticoides tópicos. Sin embargo, en los últimos 5 años ha ido empeorando con aumento del prurito e importante extensión de sus lesiones. Por ello ha recibido varias tandas de corticoides orales, ciclosporina y metotrexato con respuesta parcial e insuficiente. Ante esta situación ¿cuál de los siguientes fármacos biológicos está indicado?:",A,A,B,False,0.10452675819396973,
199,vanilla,De las siguientes afirmaciones en relación con la psoriasis ¿cuál es la correcta?:,A,A,D,False,0.10724878311157227,
200,vanilla,"Mujer de 71 años con fototipo II e intenso daño actínico y antecedentes personales de melanoma in situ en la espalda, tres carcinomas basocelulares en la cara y un carcinoma epidermoide en el brazo. Consulta por una lesión pigmentada en la pierna. Tras la extirpación de la lesión, la histopatología muestra un melanoma de extensión superficial Breslow 0,6 milímetros sin ulceración ni regresión.",A,A,A,True,0.1029825210571289,
201,vanilla,¿Cuál de las siguientes NO es una respuesta hormonal a la hipoglucemia?:,A,A,B,False,0.13237404823303223,
202,vanilla,"Tras el diagnóstico en urgencias de embolismo pulmonar, es necesario hacer una valoración y estratificación del riesgo para decidir cual es la mejor opción terapéutica. Indique cual de los siguientes es un factor de alto riesgo de tener un resultado clínico adverso:",A,A,D,False,0.12479662895202637,
203,vanilla,En un paciente con cáncer de colon metastásico ¿cuál de las siguientes determinaciones moleculares se deben realizar antes de comenzar el tratamiento sistémico?:,A,A,B,False,0.12505388259887695,
204,vanilla,"Hombre de 45 años que en las últimas 6 semanas presenta astenia, pérdida de 5 kg de peso y artromialgias de predominio en región proximal de ambas extremidades inferiores, junto a hipoestesia asimétrica en manos y pies. Además, en los últimos 3 días desarrolla una livedo reticularis y varios nódulos subcutáneos, eritematosos y dolorosos, en cara anterior de ambas piernas. En la analítica destaca VSG 90 mm/h (normal <20) y proteína C reactiva 12 mg/dl (normal < 1,0). Radiografía de tórax normal. Electroneuromiografía (ENMG): hallazgos compatibles con mononeuritis múltiple. Teniendo en cuenta el diagnóstico más probable, marque la opción correcta:",A,A,D,False,0.12149643898010254,
205,vanilla,"Paciente de 26 años sin antecedentes de interés que consulta por engrosamiento y cambio de color de la parte distal de la uña del dedo gordo del pie derecho. A la exploración se observa una muy probable onicomicosis de la uña, sin otras lesiones o uñas afectadas. Sobre esta situación clínica es cierto que:",A,A,D,False,0.10881519317626953,
206,vanilla,"Mujer de 49 años diagnosticada de dislipemia. Exfumadora hace 3 años y no consume alcohol. Exploración física: presión arterial 129/81 mmHg, electrocardiograma, retinografía y exploración de pies normales. Índice de masa corporal 28 kg/m2. Analítica: glucemia en ayunas 103 mg/dl, colesterol total 183 mg/dl, colesterol LDL 104 mg/dl, colesterol HDL 42 mg/dl, triglicéridos 186 mg/dl. Filtrado glomerular estimado (CKD-EPI) 55 ml/min/1,7 2m2, cociente albúmina/creatinina en orina 4 mg/g. ¿Qué riesgo cardiovascular presenta según las guías europeas de prevención cardiovascular?:",A,A,0,False,0.10997986793518066,
207,vanilla,"Mujer de 67 años exfumadora con antecedentes de hipertensión arterial, diabetes mellitus tipo 2 de 10 años de evolución con microalbuminuria y obesidad es enviada a su consulta. Aporta un análisis con una hemogloblina glicada de 10 %, colesterol total de 210 mg/dL, colesterol LDL no calculable, colesterol HDL de 30 mg/dL y unos triglicéridos de 496 mg/dL. Función renal normal. Respecto a la hipertrigliceridemia, señale la respuesta correcta:",A,A,A,True,0.11273026466369629,
208,vanilla,Con respecto a la retirada de medios de soporte vital en casos de futilidad de los tratamientos en un paciente en situación terminal ¿cuál de las siguientes afirmaciones es cierta?:,A,A,A,True,0.09967446327209473,
209,vanilla,"La vía subcutánea es de gran utilidad en el tratamiento de pacientes en situación de cuidados paliativos y se considera de elección cuando la vía oral no es posible. Sin embargo, hay fármacos cuyo uso por vía subcutánea está desconsejado. Uno de esos fármacos es:",A,A,B,False,0.10523223876953125,
210,vanilla,El certificado médico de defunción (CMD) es un documento de carácter jurídico-administrativo necesario para obtener la licencia de enterramiento del cuerpo de una persona fallecida. Si existe una sospecha razonable de que la persona ha fallecido como consecuencia de una neumonía provocada por una infección por COVID-19 ¿cuál de las siguientes afirmaciones es cierta?:,A,A,D,False,0.10302495956420898,
